"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
21182091,"153피아노학원","","R","학문/교육","R05","학원-음악미술무용","R05A02","피아노/바이올린/기타","P85620","예술 학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025028,"화순읍",4679025028208630001,1,"대지",863,1,"전라남도 화순군 화순읍 일심리 863-1",467904673338,"전라남도 화순군 화순읍 용곡3길",2,NA,"4679025028108630001045435","","전라남도 화순군 화순읍 용곡3길 2",519809,58115,"","2",NA,126.994809273354,35.0606423388005
24739700,"초유지농원","","D","소매","D02","선물/팬시/기념품","D02A02","꽃집/꽃배달","G47851","화초 및 산식물 소매업",46,"전라남도",46790,"화순군",4679041000,"남면",4679041026,"남면",4679041026202160000,1,"대지",216,NA,"전라남도 화순군 남면 벽송리 216",467904673179,"전라남도 화순군 남면 벽송길",34,1,"4679041026102160000006263","","전라남도 화순군 남면 벽송길 34-1",519893,58144,"","",NA,127.084468019811,35.0121344745016
20248515,"데일리","","Q","음식","Q12","커피점/카페","Q12A01","커피전문점/카페/다방","I56220","비알콜 음료점업",46,"전라남도",46790,"화순군",4679035000,"능주면",4679035023,"능주면",4679035023202560023,1,"대지",256,23,"전라남도 화순군 능주면 석고리 256-23",467904673426,"전라남도 화순군 능주면 죽수길",66,NA,"4679035023102560023025460","","전라남도 화순군 능주면 죽수길 66",519811,58153,"","",NA,126.958684854776,34.9890628578141
28484277,"천안문중화요리","","Q","음식","Q02","중식","Q02A00","중국음식/중국집","I56112","중식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200020003,1,"대지",2,3,"전라남도 화순군 화순읍 향청리 2-3",467903291008,"전라남도 화순군 화순읍 만연로",41,NA,"4679025022100020003044733","","전라남도 화순군 화순읍 만연로 41",519808,58124,"","1",NA,126.990055011448,35.0594580560943
21262771,"성도물산","","D","소매","D05","의복의류","D05A01","일반의류","G47416","셔츠 및 기타 의복 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025028,"화순읍",4679025028206700000,1,"대지",670,NA,"전라남도 화순군 화순읍 일심리 670",467903291004,"전라남도 화순군 화순읍 광덕로",156,NA,"4679025028106700000045056","화순청전아파트","전라남도 화순군 화순읍 광덕로 156",519757,58126,"","1",NA,126.992628989887,35.0587493158767
28491534,"석촌","","Q","음식","Q09","유흥주점","Q09A10","룸살롱/단란주점","I56211","일반유흥 주점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030203040000,1,"대지",304,NA,"전라남도 화순군 화순읍 광덕리 304",467903291008,"전라남도 화순군 화순읍 만연로",22,NA,"4679025030103040000044766","","전라남도 화순군 화순읍 만연로 22",519803,58125,"","1",NA,126.990362758595,35.0576127244991
21256972,"형제오토바이","","F","생활서비스","F14","자동차/이륜차","F14A03","오토바이판매/수리","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031205650003,1,"대지",565,3,"전라남도 화순군 화순읍 삼천리 565-3",467903291032,"전라남도 화순군 화순읍 진각로",31,1,"4679025031105650003042737","","전라남도 화순군 화순읍 진각로 31-1",519807,58136,"","1",NA,126.985546689276,35.0543545058022
21354046,"현대자동차화순점","화순점","F","생활서비스","F14","자동차/이륜차","F14A01","자동차정비/카센타","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031207480003,1,"대지",748,3,"전라남도 화순군 화순읍 삼천리 748-3",467903291052,"전라남도 화순군 화순읍 충의로",60,NA,"4679025031107480003042410","현대자동차정비","전라남도 화순군 화순읍 충의로 60",519807,58136,"","1",NA,126.984184325581,35.0554878978944
21354069,"천지공인중개사사무소","","L","부동산","L01","부동산중개","L01A01","부동산중개","L68221","부동산 자문 및 중개업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030203240000,1,"대지",324,NA,"전라남도 화순군 화순읍 광덕리 324",467903291008,"전라남도 화순군 화순읍 만연로",10,1,"4679025030103240000044782","","전라남도 화순군 화순읍 만연로 10-1",519803,58125,"","1",NA,126.990375406726,35.0565852204899
21548897,"꿈이크는놀이방","","R","학문/교육","R08","유아교육","R08A01","놀이방","Q87210","보육시설 운영업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025024,"화순읍",4679025024204050003,1,"대지",405,3,"전라남도 화순군 화순읍 신기리 405-3",467903291004,"전라남도 화순군 화순읍 광덕로",215,NA,"4679025024104050003044850","화순부영아파트","전라남도 화순군 화순읍 광덕로 215",519756,58114,"","1",NA,126.990834057375,35.0647468080455
24792438,"그린매점","","D","소매","D03","종합소매점","D03A02","수퍼마켓","G47121","슈퍼마켓",46,"전라남도",46790,"화순군",4679032000,"춘양면",4679032032,"춘양면",4679032032204010005,1,"대지",401,5,"전라남도 화순군 춘양면 용두리 401-5",467903291038,"전라남도 화순군 춘양면 학포로",1213,55,"4679032032104010005000001","","전라남도 화순군 춘양면 학포로 1213-55",519853,58159,"","",NA,126.977947495775,34.9417846120294
21191087,"동화자동차운전면허학원","","R","학문/교육","R03","학원-자격/국가고시","R03A13","학원-자동차운전","P85651","운전학원",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025037,"화순읍",4679025037202240000,1,"대지",224,NA,"전라남도 화순군 화순읍 계소리 224",467903291028,"전라남도 화순군 화순읍 정곡로",65,NA,"4679025037102240000039546","동화자동차전문학원","전라남도 화순군 화순읍 정곡로 65",519802,58149,"","1",NA,126.956088936677,35.0459648632551
21306846,"현대태권도장","","R","학문/교육","R07","학원-예능취미체육","R07A20","태권도장","P85611","스포츠 교육기관",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030203000000,1,"대지",300,NA,"전라남도 화순군 화순읍 광덕리 300",467903291004,"전라남도 화순군 화순읍 광덕로",155,NA,"4679025030103000000044853","화순부영2차아파트","전라남도 화순군 화순읍 광덕로 155",519753,58125,"","2",NA,126.990863413724,35.0587977395712
21214143,"보훈비니루","","D","소매","D25","기타판매업","D25A15","농기구판매","G47512","기계공구 소매업",46,"전라남도",46790,"화순군",4679035000,"능주면",4679035021,"능주면",4679035021201650000,1,"대지",165,NA,"전라남도 화순군 능주면 남정리 165",467904673410,"전라남도 화순군 능주면 정암길",17,NA,"4679035021101650000024209","","전라남도 화순군 능주면 정암길 17",519813,58153,"","1",NA,126.953130735547,34.9942883861277
28489697,"다사랑치킨피자화순점","화순점","Q","음식","Q07","패스트푸드","Q07A01","피자전문","I56192","피자, 햄버거, 샌드위치 및 유사 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202110000,1,"대지",211,NA,"전라남도 화순군 화순읍 만연리 211",467903291050,"전라남도 화순군 화순읍 중앙로",86,NA,"4679025023102110000000001","","전라남도 화순군 화순읍 중앙로 86",519806,58125,"","1",NA,126.990790305895,35.0602844600607
21251904,"화순자동차부품상회","","D","소매","D23","자동차/자동차용품","D23A06","자동차부품판매","G45219","기타 자동차신품 부품 및 내장품 판매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025041,"화순읍",4679025041201600002,1,"대지",160,2,"전라남도 화순군 화순읍 내평리 160-2",467904673062,"전라남도 화순군 화순읍 내평길",36,NA,"4679025041101600002000001","","전라남도 화순군 화순읍 내평길 36",519955,58141,"","1",NA,126.967404396062,35.0369484263458
21200998,"대광복권방","","D","소매","D25","기타판매업","D25A02","복권판매","R91241","복권발행 및 판매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025033,"화순읍",4679025033200970003,1,"대지",97,3,"전라남도 화순군 화순읍 대리 97-3",467903291036,"전라남도 화순군 화순읍 칠충로",53,NA,"4679025033100970003041297","대광로제비앙","전라남도 화순군 화순읍 칠충로 53",519758,58121,"","1",NA,126.977308848162,35.0556644958844
21305563,"에덴식품","","D","소매","D01","음/식료품소매","D01A01","식료품점","G47219","기타 식료품 소매업",46,"전라남도",46790,"화순군",4679042000,"동면",4679042031,"동면",4679042031201040004,1,"대지",104,4,"전라남도 화순군 동면 천덕리 104-4",467904673448,"전라남도 화순군 동면 천덕길",83,NA,"4679042031101040004003458","","전라남도 화순군 동면 천덕길 83",519881,58131,"","1",NA,127.051761108207,35.0265314845228
28487434,"오근이통닭홍춘이분식","","Q","음식","Q04","분식","Q04A01","라면김밥분식","I56194","분식 및 김밥 전문점",46,"전라남도",46790,"화순군",4679034000,"이양면",4679034028,"이양면",4679034028206690006,1,"대지",669,6,"전라남도 화순군 이양면 오류리 669-6",467903291024,"전라남도 화순군 이양면 이양로",107,NA,"4679034028106690006020490","","전라남도 화순군 이양면 이양로 107",519863,58165,"","",NA,126.98911071733,34.8893425576888
21215641,"한국모터샵","","F","생활서비스","F14","자동차/이륜차","F14A03","오토바이판매/수리","","",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025030,"화순읍",4679025030200060007,1,"대지",6,7,"전라남도 화순군 화순읍 광덕리 6-7",467903291025,"전라남도 화순군 화순읍 자치샘로",87,NA,"4679025030100060007044677","","전라남도 화순군 화순읍 자치샘로 87",519803,58124,"","1",NA,126.989794598052,35.059239548957
21213637,"대동및아세아농기계화순대리점","화순대리점","D","소매","D25","기타판매업","D25A15","농기구판매","G47512","기계공구 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025031,"화순읍",4679025031204200000,1,"대지",420,NA,"전라남도 화순군 화순읍 삼천리 420",467903291043,"전라남도 화순군 화순읍 덕음로",1014,1,"4679025031104200000000001","대동공업화순점","전라남도 화순군 화순읍 덕음로 1014-1",519807,58140,"","1",NA,126.989281409427,35.050176084551
21320223,"동화석유","","D","소매","D25","기타판매업","D25A08","유류판매","G47722","가정용 액체연료 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025021,"화순읍",4679025021202110005,1,"대지",211,5,"전라남도 화순군 화순읍 교리 211-5",467904673102,"전라남도 화순군 화순읍 도서관길",7,NA,"4679025021102110005041784","","전라남도 화순군 화순읍 도서관길 7",519804,58120,"","1",NA,126.981607992174,35.0616860299387
20536371,"만포식당","","Q","음식","Q01","한식","Q01A01","한식/백반/한정식","I56111","한식 음식점업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025027,"화순읍",4679025027201360006,1,"대지",136,6,"전라남도 화순군 화순읍 유천리 136-6",467904673304,"전라남도 화순군 화순읍 여단길",9,NA,"4679025027101360006046059","","전라남도 화순군 화순읍 여단길 9",519953,58105,"","",NA,127.000525664612,35.0710467905735
25875764,"하나로마트","이양청풍농협","D","소매","D03","종합소매점","D03A02","수퍼마켓","","",46,"전라남도",46790,"화순군",4679034000,"이양면",4679034029,"이양면",4679034029202000000,1,"대지",200,NA,"전라남도 화순군 이양면 이양리 200",467903291038,"전라남도 화순군 이양면 학포로",558,NA,"4679034029102000000000001","이양청풍농협","전라남도 화순군 이양면 학포로 558",519863,58165,"","",NA,126.988041136371,34.8873504997086
21225200,"디시마트","","D","소매","D03","종합소매점","D03B10","할인점","G47119","기타 대형 종합 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025023,"화순읍",4679025023202120000,1,"대지",212,NA,"전라남도 화순군 화순읍 만연리 212",467903291050,"전라남도 화순군 화순읍 중앙로",88,NA,"4679025023102120000044880","","전라남도 화순군 화순읍 중앙로 88",519806,58125,"","",NA,126.990976765573,35.0602769971191
24795135,"금호청과","","D","소매","D01","음/식료품소매","D01A13","청과물소매","G47214","과실 및 채소 소매업",46,"전라남도",46790,"화순군",4679025000,"화순읍",4679025022,"화순읍",4679025022200360001,1,"대지",36,1,"전라남도 화순군 화순읍 향청리 36-1",467903291025,"전라남도 화순군 화순읍 자치샘로",64,NA,"4679025022100360001046978","","전라남도 화순군 화순읍 자치샘로 64",519808,58118,"","",NA,126.98767318186,35.0605829939676
